Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2019-12-10 00:00:00-05:00,56.74993174128422,57.233235981386855,56.59095295608558,56.90255355834961,663300,0.0,0.0,,,,,,,,,,61.47300720214844
2019-12-11 00:00:00-05:00,56.88982910990156,57.09332484140253,56.68633337840059,56.807159423828125,963900,0.0,0.0,-0.0016764473394619284,0.9983235526605381,,,,,,,,61.70927047729492
2019-12-12 00:00:00-05:00,57.04245173351696,58.18075645291233,56.69269480448776,57.86915588378906,1270650,0.0,0.0,0.018694764370060568,1.0169869762426085,,,,,,,,62.0923957824707
2019-12-13 00:00:00-05:00,57.93911917066448,58.37154587035439,57.49397125602552,57.79285430908203,937500,0.0,0.0,-0.0013185188818073401,1.0156460597118804,,,,,,,,58.261112213134766
2019-12-16 00:00:00-05:00,58.327028718021324,58.403337808765386,57.84372446774111,57.90095901489258,1065450,0.0,0.0,0.0018705548826571938,1.017545881407926,,,,,,,,57.73749542236328
2019-12-17 00:00:00-05:00,57.83735958464398,58.21255895873155,57.64022444590448,58.07265472412109,831600,0.0,0.0,0.0029653344633608913,1.0205632452781157,,,,,,,,57.18196105957031
2019-12-18 00:00:00-05:00,58.1998323106259,58.1998323106259,57.46216212209541,57.86279296875,1012200,0.0,0.0,-0.003613779262684913,1.0168751549860713,,,,,,,,58.0567741394043
2019-12-19 00:00:00-05:00,57.66566749681082,57.94547234792734,57.51304203774024,57.90095901489258,866700,0.0,0.0,0.0006595956431483252,1.017545881407926,,,,,,,,57.75026321411133
2019-12-20 00:00:00-05:00,58.33338164143884,58.33338164143884,57.56391562512992,57.608428955078125,1396650,0.0,0.0,-0.005052248957382766,1.0124049862894935,,,,57.49714538242549,,,,59.28277969360352
2019-12-23 00:00:00-05:00,57.66565643565405,57.70380915431219,57.20778742385108,57.513031005859375,601200,0.0,0.0,-0.001655972067787892,1.0107284719109089,,,,57.54483559358299,,,,58.3824348449707
2019-12-24 00:00:00-05:00,57.63386276375567,57.63386276375567,57.20143613239994,57.36677551269531,181350,0.0,0.0,-0.0025429974843295122,1.0081581919494993,,,,57.54801630662657,,,,58.72085571289063
2019-12-26 00:00:00-05:00,57.43672908245934,57.73561573464081,57.43672908245934,57.68473815917969,325500,0.0,0.0,0.0055426271329126475,1.0137460368984668,,,,57.80238697058266,,,,60.11289596557617
2019-12-27 00:00:00-05:00,57.73561545561408,57.741972423422766,57.322263357620194,57.42401123046875,405450,0.0,0.0,-0.00451985979361591,1.009164046945352,,,,57.80238697058266,,,,61.21757888793945
2019-12-30 00:00:00-05:00,57.72925273670204,57.73561334306895,57.1060479480054,57.27774429321289,565800,0.0,0.0,-0.002547138977610275,1.0065935658665746,,,,57.71971479472212,,,,60.28530502319336
2019-12-31 00:00:00-05:00,57.20750333360595,57.53316289790277,56.96485445765141,57.12449264526367,691200,0.246667,0.0,-0.002675588046287314,1.0039003361542722,,,,57.64911804954512,,,,60.05542755126953
2020-01-02 00:00:00-05:00,57.488462018082295,57.97375973672185,57.00316429944274,57.96737289428711,1137600,0.0,0.0,0.01475514634777797,1.018713032532812,,,,57.64911804954512,,,,60.170372009277344
2020-01-03 00:00:00-05:00,57.04786467634849,57.19472916760013,56.54341008608413,56.97123718261719,830400,0.0,0.0,-0.01718442050990543,1.0012070394028472,,,,57.438395863761485,,,,61.619873046875
2020-01-06 00:00:00-05:00,56.42208716471116,56.88822802056711,56.07727074130539,56.74136352539063,827850,0.0,0.0,-0.004034907237308372,0.9971672618735166,,,,57.02551523901362,,,,62.10516357421875
2020-01-07 00:00:00-05:00,56.74136696933857,57.64810501955902,56.69666637615426,57.34160232543945,1007700,0.0,0.0,0.010578505040334862,1.0077158007793026,,,,57.02551523901362,,,,63.062984466552734
2020-01-08 00:00:00-05:00,57.43738123934,58.5803812902434,57.27135621156728,58.45905685424805,1513650,0.0,0.0,0.019487675326310905,1.027353839126083,57.52944717407227,58.44005914148846,56.61883520665607,57.328826015774396,,,,63.18431091308594
2020-01-09 00:00:00-05:00,59.059286678031874,59.39771623715136,58.87410844684196,59.28916549682617,1030950,0.0,0.0,0.014199829543055653,1.0419420885220771,57.64877777099609,58.796938700584874,56.50061684140731,57.73749348922837,,,,63.49081039428711
2020-01-10 00:00:00-05:00,59.30194353195766,59.38495422239933,58.92520017655293,59.308326721191406,1082250,0.0,0.0,0.0003231825613443373,1.0422788260350182,57.77383613586426,59.065604587077914,56.4820676846506,57.73749348922837,,,,64.65936279296875
2020-01-13 00:00:00-05:00,59.59567754777093,60.08735851233208,59.32110175188605,59.92133712768555,1386300,0.0,0.0,0.010335992269279615,1.05305181192335,57.87644519805908,59.475414421152855,56.277475974965306,58.082314626818736,,,,64.65936279296875
2020-01-14 00:00:00-05:00,59.95326323657908,60.35554666027414,59.72977122770392,59.99157333374024,1659000,0.0,0.0,0.001172140166115332,1.054286136249106,57.986381149291994,59.8332610864349,56.139501212149085,58.21640870078977,,,,62.32865905761719
2020-01-15 00:00:00-05:00,59.49989234275672,60.11928458569032,59.35302783588605,59.74892807006836,1580850,0.0,0.0,-0.004044655777270867,1.0500219117372296,58.07877960205078,60.07955007270086,56.0780091314007,58.21640870078977,,,,59.863861083984375
2020-01-16 00:00:00-05:00,60.183133848527575,61.160112500794575,60.183133848527575,60.904693603515625,1980150,0.0,0.0,0.019343703239192545,1.0703332239925243,58.220381546020505,60.573387089406744,55.867376002634266,58.61869162104998,58.61869162104998,,,58.06955337524414
