Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2019-12-10 00:00:00-05:00,72.03000783185452,72.03000783185452,71.36306829948718,71.64337921142578,957300,0.0,0,,,,,,,,,,74.25315856933594
2019-12-11 00:00:00-05:00,71.54671214355777,71.9430160522461,71.3533978402017,71.9430160522461,1083600,0.0,0,0.004182338188376988,1.004182338188377,,,,,,,,71.54672241210938
2019-12-12 00:00:00-05:00,71.88503402159711,74.050185516805,71.38240495830924,73.7698745727539,1013300,0.0,0,0.02539313224206663,1.029681673097142,,,,,,,,71.19876098632812
2019-12-13 00:00:00-05:00,73.73121388755268,74.49481807483956,72.58097364190328,73.60556030273438,1260300,0.0,0,-0.0022273898521744107,1.0273881705875156,,,,,,,,71.49839782714844
2019-12-16 00:00:00-05:00,73.99218683739899,74.37881547152824,73.46056140376854,73.71187591552734,928000,0.0,0,0.001444396487924271,1.028872126452847,,,,,,,,71.85602569580078
2019-12-17 00:00:00-05:00,73.6828722666844,74.0695008628306,73.46055418687934,74.0405044555664,1368500,0.0,0,0.004458284855152428,1.0334591314721002,,,,,,,,71.48873138427734
2019-12-18 00:00:00-05:00,73.75053836731055,74.44647431562241,73.21891294727897,74.29182434082031,1352300,0.0,0,0.0033943567389485008,1.0369670604394403,,,,,,,,71.38240051269531
2019-12-19 00:00:00-05:00,74.03085035555112,74.34016508938926,73.62488582909229,74.0018539428711,676200,0.0,0,-0.003903126629640319,1.0329196466917794,,,,,,,,71.16009521484375
2019-12-20 00:00:00-05:00,74.59146641909382,74.59146641909382,73.60555159268279,73.89552307128906,2357800,0.0,0,-0.0014368676717764206,1.0314354778439052,,,,72.97243212964776,,,,70.97643280029297
2019-12-23 00:00:00-05:00,74.18550258414182,74.38848483331203,73.86652731781636,74.17583465576172,799400,0.0,0,0.0037933500274736076,1.0353480736421217,,,,72.97243212964776,,,,70.59947204589844
2019-12-24 00:00:00-05:00,74.13717482180942,74.76545746425914,74.08884992590966,74.71713256835938,238200,0.0,0,0.007297496753622346,1.0429035228483943,,,,73.07393121128419,,,,70.27082824707031
2019-12-26 00:00:00-05:00,74.7267837524414,74.76544808899433,74.2628264627426,74.7267837524414,420300,0.0,0,0.00012916962616582595,1.0430382343065676,,,,73.6732155530812,,,,70.82178497314453
2019-12-27 00:00:00-05:00,74.94910728025286,75.14242160257092,74.42714976063168,74.92977142333984,336300,0.0,0,0.0027163977988253762,1.0458715410703288,,,,74.18066727492494,,,,71.24708557128906
2019-12-30 00:00:00-05:00,75.0360996557757,75.54839664286618,74.57214231299244,75.38407135009766,1136000,0.0,0,0.006063009643938466,1.0522126703101589,,,,74.38365479507257,,,,71.55638885498047
2019-12-31 00:00:00-05:00,75.38407426547423,75.55806011936386,75.16176351434646,75.41307067871094,596900,0.0,0,0.00038468774760924695,1.0526174436323064,,,,74.38848653332141,,,,70.88944244384766
2020-01-02 00:00:00-05:00,75.99302285415456,76.09934794451817,75.02643648682633,75.73204040527344,1062400,0.0,0,0.004229634514173686,1.0570696307021148,,,,74.85244976860048,,,,70.34815216064453
2020-01-03 00:00:00-05:00,74.50447756425486,75.30674600394228,74.19517022749771,75.26808166503906,660200,0.0,0,-0.0061263203493731044,1.0505936835128402,,,,74.85244976860048,,,,70.71546173095703
2020-01-06 00:00:00-05:00,74.51413213319017,74.8524432278032,73.28657081310168,74.26282501220703,872500,0.0,0,-0.01335568318727276,1.0365622871172928,,,,74.69295937880992,,,,70.9667739868164
2020-01-07 00:00:00-05:00,73.81821186868468,74.36916586533756,73.53790090554978,74.06951904296875,871800,0.0,0,-0.0026029977880117627,1.03386411777679,,,,74.69295937880992,,,,71.70137786865234
2020-01-08 00:00:00-05:00,74.13717294951562,74.36915899206454,73.50889769740172,73.82786560058594,989100,0.0,0,-0.0032625220941778776,1.0304911132501655,74.17052040100097,76.18918624530681,72.15185455669513,74.69295937880992,,,,70.93777465820312
2020-01-09 00:00:00-05:00,73.82786730478445,74.44648201692354,73.75054599661887,74.24349975585938,948800,0.0,0,0.005629773418102779,1.0362925447271325,74.30052642822265,75.94869838640422,72.65235447004109,74.69295937880992,,,,71.9430160522461
2020-01-10 00:00:00-05:00,74.51414156045135,75.07476343874411,74.28216289078395,74.63013458251953,1075600,0.0,0,0.005207658959121675,1.0416892028819518,74.43488235473633,75.6765347376872,73.19322997178546,74.69295937880992,,,,73.63455200195312
2020-01-13 00:00:00-05:00,74.63980131160342,75.29708034382055,74.50447980860008,75.01676940917969,888300,0.0,0,0.005180679745829142,1.0470858610367713,74.49722709655762,75.72402271299654,73.2704314801187,74.69295937880992,,,,72.94827270507812
2020-01-14 00:00:00-05:00,75.07475732269488,76.50530831378514,74.94910375654257,76.08967590332031,1081500,0.0,0,0.01430222205769005,1.0620615155347868,74.62143287658691,75.96106709207784,73.28179866109598,74.8959395634434,,,,72.89028930664062
2020-01-15 00:00:00-05:00,76.29266131286846,76.91127599025481,75.83836454599785,76.54397583007812,847800,0.0,0,0.005970585646008608,1.0684026447746169,74.76303787231446,76.27749840565122,73.2485773389777,75.09892340167823,,,,70.53181457519531
2020-01-16 00:00:00-05:00,76.89194078325667,78.91210254925623,76.15733315268047,78.62212371826172,1304900,0.0,0,0.027149724921487373,1.0974094826856373,74.99211883544922,77.2252650424145,72.75897262848393,76.09933668117895,75.13275019472897,,,69.92284393310547
